date,close,open,high,low,volume,MA5,EMA10,MA10,MA20,MA30,MA60,AR,BR,BIAS0,BIAS01,BIAS02,UL0,ML0,LL0,UL1,ML1,LL1,DMA,AMA,DPO,EMA20,EMA30,KValue,DValue,JValue,PSY,WVAD,WR,MR,SR,WS,MS,SS
2019-05-09,38.55,40.1,40.73,37.5,56821.39,40.465999999999994,40.95695477594953,40.95695477594953,41.89389665202072,42.450108976636,43.135768070526915,85.62043795620647,101.93937111655053,-9.244290983284948,-10.068236163222467,-14.193500519364916,44.641453987480546,41.981,39.32054601251946,50.91517832272043,41.89389665202072,38.90174944902392,-2.0936000000000092,-1.6235933021603173,-3.7789999999999964,41.89389665202072,42.450108976636,23.52092182488617,25.718616583863195,30.114006101817246,41.66666666666667,-196.6348102213579,40.16499999999999,44.13249999999999,48.099999999999994,34.864999999999995,33.5325,32.2
2019-05-10,41.15,39.3,41.33,39.11,53074.81,40.216,40.992053907595064,40.992053907595064,41.823049351828274,42.36623097814336,43.07066092067357,89.18020679468299,97.95735531266796,-2.837353901853531,-3.750194916575702,-8.716147518254939,44.49745434161643,41.8195,39.14154565838356,51.23403479762578,41.823049351828274,38.32223318633339,-2.287600000000019,-1.699280131428612,-1.1309999999999931,41.823049351828274,42.36623097814336,34.114957984267534,28.51739705066464,17.322275183458856,50.0,-110.86598578412818,43.870000000000005,45.985,48.099999999999994,38.57000000000001,35.385000000000005,32.2
2019-05-13,41.48,41.2,41.5,40.04,33305.31,40.535999999999994,41.080771378941414,41.080771378941414,41.79037798498749,42.30905478600508,43.0185081036023,78.08073654390915,103.98190045248867,-0.6030592276049327,-2.701434770710358,-8.264759816072475,44.166606573645765,41.716499999999996,39.26639342635423,51.02159488274491,41.79037798498749,38.1693142455991,-2.5042000000000115,-1.7990429885714696,-0.8609999999999971,41.79037798498749,42.30905478600508,42.84431542385511,33.29303650839479,14.190478677474161,50.0,-77.43197005810106,44.75,45.425,46.099999999999994,40.45,36.825,33.2
2019-05-14,41.3,42.6,42.6,41.08,30099.18,40.536,41.12063112822479,41.12063112822479,41.74367531975058,42.24395447723056,42.96216357561534,80.32786885246004,102.55500354861601,-0.07258649891122246,-3.371093216869123,-8.713310800232106,43.969012580718854,41.63849999999999,39.30798741928113,50.56958151016242,41.74367531975058,38.10790770119644,-2.579000000000015,-1.9000429885714696,-0.8329999999999984,41.74367531975058,42.24395447723056,47.75479614115591,38.11362305264849,18.831276875633662,41.66666666666667,-139.2136879199433,45.64,46.67,47.7,40.54,36.47,32.4
2019-05-15,43.22,41.09,43.88,41.09,42507.47,41.13999999999999,41.50233455945664,41.50233455945664,41.884277670250526,42.306925156118915,42.970617228873856,95.30097087378711,103.80549682875264,5.209347614410925,1.6522608337743296,-4.748436624762413,44.07396026556964,41.704499999999996,39.33503973443035,49.97777012492909,41.884277670250526,38.21614868534798,-2.442600000000013,-1.988043897662378,1.1869999999999976,41.884277670250526,42.306925156118915,60.725419649659486,45.65088858498549,15.501826455637485,41.66666666666667,-45.37365935612842,48.205,49.2325,50.260000000000005,41.824999999999996,36.4725,31.119999999999997
2019-05-16,43.02,42.8,43.7,42.68,24532.98,42.034,41.77827373046452,41.77827373046452,41.99244170165524,42.35292998475641,42.97223633612389,89.03200624512372,107.95155344918379,5.938846706341087,1.6120460584588239,-5.438426171853523,44.19888011323964,41.76549999999999,39.33211988676034,49.243201554899045,41.99244170165524,38.513201178208774,-2.298000000000009,-2.062499453217933,1.156000000000006,41.99244170165524,42.35292998475641,68.36240097856088,53.221392716177284,22.939376191410076,41.66666666666667,-73.42727863876829,48.71000000000001,49.48500000000001,50.260000000000005,42.330000000000005,36.725,31.119999999999997
2019-05-17,42.1,43.12,43.4,41.81,20848.72,42.224000000000004,41.8367694158346,41.8367694158346,42.002685349116646,42.33661192122374,42.943638423464094,92.51756924349198,107.77256129368809,3.7456875308033593,-0.2586326035023824,-7.694837525008433,44.21800290423688,41.780499999999996,39.34299709576311,48.6017571852423,42.002685349116646,38.78927385899811,-2.333999999999996,-2.149673366261409,0.695999999999998,42.002685349116646,42.33661192122374,69.31074409922635,58.5845098438603,37.1320413331282,41.66666666666667,-71.04476382019064,45.59500000000001,47.12250000000001,48.650000000000006,40.82500000000001,37.5825,34.339999999999996
2019-05-20,40.84,42.12,42.6,40.4,35710.22,42.096,41.65553861295559,41.65553861295559,41.89195341110554,42.24005631340285,42.874666671875104,77.348927875246,106.19891008174389,1.022427440633247,-3.3391846314668086,-10.550571744070357,44.19468465805655,41.7245,39.254315341943446,48.135087472117256,41.89195341110554,38.99013109171931,-2.2308000000000163,-2.214074642857154,-0.3189999999999955,41.89195341110554,42.24005631340285,63.441424858720566,60.20348151548039,53.727594829000026,41.66666666666667,-54.603364576788636,42.300000000000004,45.010000000000005,47.720000000000006,38.46,37.33,36.199999999999996
2019-05-21,41.9,41.0,42.99,40.87,27665.91,42.216,41.69998613787275,41.69998613787275,41.89271975290501,42.218117196409125,42.84271038755133,85.3025936599426,104.03839788149621,3.0412328879416473,-0.4533845453285482,-7.9736073870031845,44.173778999123066,41.7045,39.23522100087694,47.86547876961008,41.89271975290501,38.94114755005158,-2.1954000000000136,-2.2699771428571545,0.9639999999999986,41.89271975290501,42.218117196409125,65.28278898627346,61.89658400574474,55.12417404468732,41.66666666666667,-19.81535230046467,43.43,45.395,47.36000000000001,39.949999999999996,38.434999999999995,36.919999999999995
2019-05-22,42.07,42.42,42.89,41.6,27589.71,41.986000000000004,41.767261385532244,41.767261385532244,41.909603585961676,42.208561248253694,42.81737562074637,88.77251780477566,107.6502732240437,2.651484343228953,0.04954517529085273,-7.099481064370078,44.17464660887674,41.713499999999996,39.25235339112325,47.60748841840237,41.909603585961676,39.15088777557723,-2.048000000000016,-2.301320000000012,1.1739999999999995,41.909603585961676,42.208561248253694,67.39855733881134,63.73057511676694,56.39461067267814,50.0,-3.2649909667576913,43.915,45.6375,47.36000000000001,40.434999999999995,38.677499999999995,36.919999999999995
2019-05-23,41.26,41.5,42.14,40.62,25068.62,41.634,41.675032042708196,41.675032042708196,41.847736577774846,42.14736374836637,42.76631412498419,90.34424853064763,108.74938210578348,-0.4663879060791124,-1.5333214008710658,-8.398471827793847,44.08656960859115,41.61900000000001,39.151430391408866,47.57780542479557,41.847736577774846,39.22263017928121,-1.7870000000000132,-2.2706600000000123,0.17999999999999972,41.847736577774846,42.14736374836637,64.5770946522065,64.0127482952468,62.884055581327374,41.66666666666667,-12.033600196081013,42.23999999999999,44.62,47.00000000000001,38.93999999999998,38.01999999999999,37.099999999999994
2019-05-24,42.8,41.4,43.09,41.34,35675.39,41.774,41.8795716713067,41.8795716713067,41.93842833227248,42.18946931298789,42.76741857990274,101.2848914488257,106.32442870936592,1.7956950885955587,2.90935320990623,-4.474058643553929,44.0114286828296,41.579,39.1465713171704,47.746875421360976,41.93842833227248,39.11256631566088,-1.5812000000000097,-2.2000200000000114,1.5499999999999972,41.93842833227248,42.18946931298789,70.7420965392975,66.25586437659703,57.28340005119608,50.0,14.031657494975939,44.615,45.5075,46.4,41.615,39.5075,37.4
2019-05-27,43.4,42.91,44.0,42.28,38498.78,42.285999999999994,42.15601318561457,42.15601318561457,42.077625633960814,42.26756806698867,42.788158954332154,107.43578188373077,109.41024814695457,3.34973805365931,4.506963117550275,-2.672397682676127,43.967105002241986,41.5635,39.15989499775801,47.63936858220561,42.077625633960814,38.89060251319511,-1.3034000000000106,-2.0799400000000112,2.1799999999999926,42.077625633960814,42.26756806698867,77.41780794927524,69.97651223415643,55.09392080391882,58.333333333333336,13.289656161400544,46.13999999999999,46.87,47.6,42.53999999999999,39.669999999999995,36.8
2019-05-28,43.5,44.89,44.9,42.25,60253.83,42.606,42.400374424593736,42.400374424593736,42.21308985929788,42.34707980460231,42.81149800500979,93.12169312169296,110.4186641099393,3.4154845867342916,5.099965772041795,-1.9469724718942587,44.02452807863168,41.653499999999994,39.282471921368305,47.18043359996598,42.21308985929788,38.9904926292061,-0.9980000000000047,-1.9218400000000102,2.1840000000000046,42.21308985929788,42.34707980460231,78.63889899321052,72.86397448717446,61.314125475102344,58.333333333333336,-2.6085174387600927,46.455000000000005,47.8175,49.18,42.175000000000004,39.2575,36.339999999999996
2019-05-29,42.5,43.0,43.05,42.0,29951.81,42.692,42.41848816557669,42.41848816557669,42.24041463460284,42.35694562366023,42.8012849556652,85.90551181102306,110.77985250274598,0.7307920205411732,3.1615996116269236,-3.5670728824936075,44.10770151812602,41.7095,39.311298481873976,46.6729228498662,42.24041463460284,39.161724690813315,-0.9595999999999947,-1.7735400000000083,1.1240000000000023,42.24041463460284,42.35694562366023,74.94845518466286,73.55880138633725,70.77949378968603,50.0,-43.7242628961245,44.40500000000001,46.792500000000004,49.18,40.12500000000001,38.2325,36.339999999999996
2019-05-30,41.5,42.39,42.4,41.07,28744.58,42.739999999999995,42.25149031729002,42.25149031729002,42.16989895511686,42.301658809230545,42.75861987515159,84.67804499612245,107.54254177525682,-0.8718499940284294,0.8342107394508796,-5.488499202915046,44.114253991587745,41.7185,39.32274600841225,46.31096233797736,42.16989895511686,39.42514734168506,-1.0016000000000105,-1.6439000000000086,-0.06299999999999528,42.16989895511686,42.301658809230545,63.72499199990766,70.28086492419405,83.39261077276683,50.0,-68.83926022236705,42.615,45.8975,49.18,38.335,37.3375,36.339999999999996
2019-05-31,41.0,41.73,41.81,40.61,29974.86,42.38,42.023946623237286,42.023946623237286,42.05848000701049,42.21768082153826,42.70096020711383,76.6755017038998,105.0855085508551,-1.9803163724747805,-0.6462035541195282,-6.127472024269459,44.057748619707944,41.6485,39.23925138029205,45.94238817815012,42.05848000701049,39.2245681986873,-0.9592000000000027,-1.5064200000000092,-0.8339999999999961,42.05848000701049,42.21768082153826,49.06769013985614,63.20980666274808,91.49403970853197,41.66666666666667,-89.41724047236687,41.60000000000001,45.395,49.19,37.31000000000001,36.815000000000005,36.32
2019-06-03,41.02,40.5,41.31,39.61,30470.09,41.904,41.84141087355778,41.84141087355778,41.959577149199966,42.14041109111644,42.64584675770026,76.05528576765003,104.15988156920801,-2.4378641931264085,-0.7420551701887187,-5.579958951144183,44.10834978199427,41.705499999999994,39.30265021800572,45.540831079935025,41.959577149199966,39.381653261013106,-0.749600000000008,-1.3583000000000083,-0.9789999999999992,41.959577149199966,42.14041109111644,41.59648151730802,56.00536494760139,84.82313180818815,50.0,-40.05833976337494,41.870000000000005,46.03,50.19,36.580000000000005,35.45,34.32
2019-06-04,39.8,40.92,40.98,39.66,17605.91,41.164,41.47024526018363,41.47024526018363,41.753903134990445,41.98941682717345,42.552540306628124,74.8786860768934,102.50942848854079,-6.327227081944062,-3.6008396576780357,-7.99106110811435,44.04459053404713,41.6305,39.216409465952864,45.0229712802396,41.753903134990445,39.46880026633252,-0.8036000000000101,-1.219120000000008,-2.3909999999999982,41.753903134990445,41.98941682717345,28.928215151425242,46.979648348876005,83.08251474377754,50.0,-47.13993397549623,40.50999999999999,45.349999999999994,50.19,35.21999999999999,34.769999999999996,34.32
2019-06-05,39.75,40.96,40.96,39.4,26335.73,40.614,41.15747339469569,41.15747339469569,41.56305521737231,41.844938322194515,42.460653739197696,76.91717791411197,100.46941678520626,-6.664579501428398,-3.6246817796096606,-7.96480666821023,44.147590553889714,41.60799999999999,39.068409446110266,44.65310262473308,41.56305521737231,39.13469067930836,-0.8843999999999923,-1.1027600000000057,-2.6610000000000014,41.56305521737231,41.844938322194515,21.406688888828956,38.45532852886032,72.55260780892306,50.0,-63.57214870896445,40.53000000000001,43.615,46.699999999999996,36.88000000000001,36.315000000000005,35.75
2019-06-06,38.24,39.73,39.77,38.19,28093.0,39.962,40.6270236865692,40.6270236865692,41.246573768098756,41.612361656246485,42.322271649387936,72.50187828700238,101.54172560113155,-10.009413241292744,-7.694164504254404,-11.041321352758155,44.446909486170334,41.592499999999994,38.738090513829654,44.415602453029216,41.246573768098756,39.23049625062733,-1.0122,-1.0252800000000044,-4.098999999999997,41.246573768098756,41.612361656246485,14.519511420173124,30.476722825964586,62.39114563754751,41.66666666666667,-106.85444453174908,39.03,42.82,46.61,34.82,34.4,33.98
2019-06-10,38.1,38.43,38.79,37.81,20172.2,39.382,40.16756483446571,40.16756483446571,40.946900075898874,41.385757678424135,42.18383651334243,70.98718914845496,99.37724882369224,-10.247349823321542,-8.024703775976173,-11.164652391870376,44.38637453533904,41.44,38.49362546466096,44.436969569367996,40.946900075898874,39.14378640060698,-1.327799999999982,-0.9999400000000016,-4.086999999999996,40.946900075898874,41.385757678424135,11.04309694114033,23.998847531023166,49.910348710788845,33.33333333333333,-89.24675471182117,38.59,42.2,45.81,34.59,34.2,33.81
2019-06-11,39.07,38.0,39.48,37.67,27803.14,38.992,39.96800759183557,39.96800759183557,40.768147687718034,41.23635395723549,42.08174351290497,69.1477484183104,99.54601733388361,-7.314565870631035,-6.1738277732193785,-8.53865511792591,44.431542005207646,41.3195,38.20745799479235,44.84048318099344,40.768147687718034,38.64686745850772,-1.6622000000000057,-1.035820000000001,-3.006999999999998,40.768147687718034,41.23635395723549,13.81665199487732,20.604782352307883,34.181043067169014,41.66666666666667,-89.58672728804365,39.97500000000001,42.462500000000006,44.95,36.33500000000001,35.182500000000005,34.03
2019-06-12,39.04,39.08,39.33,38.61,24802.84,38.839999999999996,39.79927893877456,39.79927893877456,40.60356219364965,41.09465370192997,41.98201421739989,76.48253452477756,100.8479212253829,-6.048451788865719,-7.147104293019374,-7.891942904329359,44.46575439771505,41.2065,37.947245602284944,45.1833438726087,40.60356219364965,38.58521146789235,-1.9935999999999936,-1.13538,-3.0549999999999926,40.60356219364965,41.09465370192997,15.527376110923274,18.91231360517968,25.682188593692494,33.33333333333333,-86.60243084359927,40.33999999999999,42.31499999999999,44.28999999999999,37.029999999999994,35.695,34.36000000000001
2019-06-13,38.86,38.39,39.2,38.2,30345.87,38.662,39.62850094990645,39.62850094990645,40.4375086513973,40.950482495353846,41.879653095517924,74.81632653061195,100.57080728458818,-5.053548886264613,-8.003708891475473,-7.908326997324062,44.39730998114127,40.9885,37.579690018858734,45.596570068009704,40.4375086513973,38.38831333530077,-2.261800000000001,-1.2656000000000005,-3.0249999999999986,40.4375086513973,40.950482495353846,15.837983336281713,17.88753684888036,21.98664387407765,25.0,-45.072641448243196,39.89,42.07,44.25,36.6,35.49,34.38
2019-06-14,39.0,38.8,39.0,37.9,42992.87,38.814,39.51422804992346,39.51422804992346,40.30060306554994,40.82464491500844,41.785238239927175,69.85588470776544,99.6506315506584,-3.0292984128299705,-7.8576913232659225,-7.300115874855155,44.16891405298618,40.7875,37.40608594701382,45.91217211355129,40.30060306554994,38.093198584682,-2.405799999999985,-1.406019999999998,-2.653000000000006,40.30060306554994,40.82464491500844,16.69051355659905,17.488529084786588,19.08456014116166,25.0,-81.484764327031,39.78,40.825,41.870000000000005,37.68,36.625,35.57
2019-06-17,38.0,38.9,38.9,37.8,26087.89,38.794,39.23891385902828,39.23891385902828,40.08149801168805,40.64240975920145,41.66113206812628,71.63543441226543,98.5672592199522,-4.165440712874609,-10.255653303418553,-9.339430389184352,44.03784020954794,40.582499999999996,37.127159790452055,46.010571714715496,40.08149801168805,37.77333510749558,-2.535199999999996,-1.5636199999999973,-3.350999999999999,40.08149801168805,40.64240975920145,12.648447488631724,15.875168552734966,22.328610680941452,25.0,-109.21672132578547,38.67999999999999,39.98499999999999,41.28999999999999,36.87,36.365,35.86000000000001
2019-06-18,38.17,37.78,38.47,37.39,24299.21,38.614,39.0445658846595,39.0445658846595,39.89945058200347,40.4828994521562,41.54666872163033,65.37162162162215,96.89213893967089,-2.949402491736579,-9.45857795172863,-9.008015733484301,43.99546922881472,40.449,36.902530771185276,46.2466131764311,39.89945058200347,37.53882632937892,-2.6703999999999937,-1.755699999999996,-2.7110000000000056,39.89945058200347,40.4828994521562,11.894348924955553,14.548228676808494,19.855988180514377,33.33333333333333,-74.69928686672111,38.709999999999994,40.13999999999999,41.56999999999999,36.62,35.96,35.300000000000004
2019-06-19,39.18,39.33,39.7,38.8,32153.95,38.642,39.06919026926686,39.06919026926686,39.83093147895552,40.39884142298484,41.46907302583917,67.46203904555406,96.7353284104158,0.4615384615384791,-6.693921292345539,-6.4739757909708455,43.896551235266806,40.312999999999995,36.729448764733185,46.54797645796242,39.83093147895552,37.27123071396093,-2.6259999999999906,-1.937939999999994,-1.2680000000000007,39.83093147895552,40.39884142298484,18.471379848674726,15.855945734097237,10.625077504942261,41.66666666666667,-112.51021799575322,41.040000000000006,41.525000000000006,42.010000000000005,38.730000000000004,36.905,35.08
2019-06-20,40.0,39.48,40.58,38.84,27045.47,38.87,39.23842840212743,39.23842840212743,39.84703324286452,40.37310971827614,41.42090669712313,75.10148849797065,99.52978056426328,2.9777739637861482,-4.304312286927566,-4.379612936641525,43.73125074993549,40.2095,36.687749250064506,46.664454967178855,39.84703324286452,37.03101818837084,-2.4997999999999863,-2.0994799999999936,-0.0020000000000024443,39.84703324286452,40.37310971827614,29.679522693527666,20.463804720574046,2.032368774666807,41.66666666666667,-109.71909080170325,42.32000000000001,43.045,43.769999999999996,39.13000000000001,36.665000000000006,34.2
2019-06-21,40.6,41.9,41.9,40.2,30596.89,39.19,39.4859868744679,39.4859868744679,39.91874436259171,40.387747800968,41.39399172344696,58.06451612903195,100.91027308192453,4.859885497826183,-2.657342657342643,-2.7496382054992607,43.61197109986455,40.1765,36.74102890013545,46.744551025154735,39.91874436259171,37.132305639390225,-2.227799999999995,-2.221039999999993,0.9619999999999962,39.91874436259171,40.387747800968,43.511403894724296,28.14633777862413,-2.5837944535762034,50.0,-119.74206200037143,44.260000000000005,45.335,46.41,39.75000000000001,36.315000000000005,32.88
2019-06-24,40.96,40.79,41.27,40.62,23592.67,39.782,39.75398926092828,39.75398926092828,40.0179115661544,40.42466729767974,41.379762486612634,56.18729096989973,103.65058670143412,5.899082173482138,-1.0707672490137543,-1.8873197265332458,43.50515143442411,40.084500000000006,36.663848565575904,47.0361069329331,40.0179115661544,37.119144334988526,-1.8733999999999966,-2.2755999999999945,1.5719999999999956,40.0179115661544,40.42466729767974,55.393411909121454,37.228695822123235,0.899263648126805,58.333333333333336,-92.79481611225967,44.515,45.4625,46.41,40.005,36.4425,32.88
2019-06-25,40.69,40.9,40.95,40.14,20107.0,40.286,39.92417303166859,39.92417303166859,40.08191998842541,40.441785536539115,41.35714732311713,56.52545999144342,104.55138236828373,5.169294391315585,-0.9312800535638379,-2.560316098261861,43.17850288572233,39.949,36.719497114277665,47.387211830319316,40.08191998842541,37.038967888276446,-1.6543999999999954,-2.2748199999999934,1.6019999999999968,40.08191998842541,40.441785536539115,61.31918517518665,45.258858939811034,13.13820646905981,58.333333333333336,-109.75270383063838,43.845,45.1275,46.41,39.335,36.1075,32.88
2019-06-26,40.76,40.74,41.47,40.18,23804.55,40.602,40.076141571365206,40.076141571365206,40.1464990371468,40.46231550192369,41.337568722359194,60.603331832508964,103.43225806451608,5.300322927879429,-0.3179261433113293,-2.340068684609855,42.708302435943715,39.812,36.91569756405628,47.64292586216193,40.1464990371468,36.837903407043754,-1.4403999999999968,-2.219499999999994,1.9570000000000007,40.1464990371468,40.46231550192369,65.78706949594851,52.10159579185686,24.730648383673554,66.66666666666666,-101.89806080738258,42.78500000000001,43.892500000000005,45.0,39.68500000000001,37.6925,35.699999999999996
2019-06-27,41.16,40.72,41.5,40.72,28306.21,40.833999999999996,40.2732067402079,40.2732067402079,40.24302293837092,40.50732740502539,41.33174679703594,55.480072463769325,103.75592872708623,5.895973586038329,1.4376078205865146,-1.4643099389538483,42.245167432035025,39.745,37.24483256796497,47.62939110642663,40.24302293837092,36.71040680380708,-1.1955999999999989,-2.1128799999999934,2.418999999999997,40.24302293837092,40.50732740502539,71.72205224341872,58.64174794237748,32.48113934029499,66.66666666666666,-81.97225200846229,43.42999999999999,44.19499999999999,44.959999999999994,40.37,38.075,35.78000000000001
2019-06-28,41.05,41.58,41.96,40.7,24521.0,40.924,40.41444187835191,40.41444187835191,40.319877896621314,40.54233854018505,41.32250919713312,54.923215898826804,104.65086483023703,4.8308150670355365,2.1186616360545445,-1.8353560112393266,41.99909848903404,39.7225,37.44590151096595,47.40994707409661,40.319877896621314,36.70701293992437,-0.9756,-1.9698599999999948,2.283999999999992,40.319877896621314,40.54233854018505,74.5105439463783,63.93134661037775,42.77295193837665,66.66666666666666,-120.82695289735118,42.239999999999995,43.01,43.78,40.419999999999995,39.37,38.32
2019-07-01,41.8,42.0,42.37,41.29,30301.61,41.092,40.66636153683338,40.66636153683338,40.460841906466904,40.62347798920537,41.33816463329269,54.119253527537936,105.0566806776207,5.862985944029372,4.963589185569581,-0.2019438337494931,42.08471803425937,39.762499999999996,37.440281965740624,47.1236303414716,40.460841906466904,36.79552395692833,-0.5956000000000046,-1.7758999999999958,2.7979999999999947,40.460841906466904,40.62347798920537,79.19176825340882,69.01815382472144,48.67092496734668,75.0,-137.40603785428502,43.489999999999995,44.044999999999995,44.599999999999994,41.26,39.585,37.910000000000004
2019-07-02,41.01,41.73,41.97,40.9,20616.4,41.15599999999999,40.72884125740912,40.72884125740912,40.513142677279575,40.64841489312761,41.32740513711916,45.91029023746824,107.06528682764788,2.6961602671118565,3.958764628839394,-2.0247267514782386,42.08518844159215,39.76199999999999,37.438811558407835,46.72172227402385,40.513142677279575,36.78608399595704,-0.2925999999999931,-1.5381199999999957,1.7220000000000013,40.513142677279575,40.64841489312761,77.0247665196755,71.68702472303946,61.01154112976738,66.66666666666666,-119.6739164792188,42.30499999999999,43.45249999999999,44.599999999999994,40.074999999999996,38.9925,37.910000000000004
2019-07-03,39.6,41.3,41.3,39.11,47002.92,40.92399999999999,40.52359739242564,40.52359739242564,40.42617670801486,40.58077522260325,41.27076890311525,38.477366255144304,106.06290261462674,-1.8952062430323313,1.0956281246675714,-5.195116112042139,42.013609805329956,39.751999999999995,37.490390194670034,46.17134518185361,40.42617670801486,36.95476525289101,-0.19659999999999656,-1.2951799999999962,0.14999999999999858,40.42617670801486,40.58077522260325,66.14234769317055,69.83879904641648,77.23170175290835,66.66666666666666,-141.8974347440589,40.69500000000001,43.1625,45.629999999999995,37.43500000000001,36.642500000000005,35.85
2019-07-04,38.5,39.84,39.84,38.35,37390.63,40.391999999999996,40.155670593802796,40.155670593802796,40.24273130725154,40.44653165985466,41.17992402104589,40.34557235421213,103.9348710990502,-5.393783020027032,-1.3305426820152586,-7.578743110915509,42.01303511260345,39.689499999999995,37.365964887396544,45.54655841940693,40.24273130725154,36.946589116790584,-0.27879999999999683,-1.0730799999999974,-1.1219999999999999,40.24273130725154,40.44653165985466,51.52461733761571,63.73407181014956,88.15298075521727,58.333333333333336,-156.28881247429052,39.245,42.817499999999995,46.38999999999999,35.225,34.7775,34.330000000000005
2019-07-05,38.23,38.45,38.7,38.02,31677.66,39.827999999999996,39.80554866765683,39.80554866765683,40.05104261132282,40.303529617283395,41.08320520068373,42.24977856510162,102.64820213799806,-6.459505749938832,-1.808608548618392,-8.164429630964177,42.09411359993066,39.689,37.28388640006934,44.86684572312474,40.05104261132282,37.02695442867301,-0.41739999999998645,-0.8920399999999965,-1.6219999999999999,40.05104261132282,40.303529617283395,39.97223485158314,55.81345949062741,87.49590876871596,50.0,-148.30276068017326,38.57,42.644999999999996,46.71999999999999,34.220000000000006,33.94500000000001,33.67000000000001
2019-07-08,36.74,38.3,38.38,36.5,54935.54,38.816,39.24817618262831,39.24817618262831,39.73570521976826,40.073624480684465,40.94080503016951,41.67389418907362,102.2946859903382,-10.542975407840268,-5.7968846819512505,-11.603893695301279,42.26321613848091,39.620999999999995,36.978783861519084,44.232700530984474,39.73570521976826,37.303594844451595,-0.7021999999999906,-0.774919999999996,-3.317,39.73570521976826,40.073624480684465,28.011018577943567,46.54597918639946,83.61590040331124,41.66666666666667,-203.20783329093655,37.68000000000001,42.96,48.239999999999995,31.81000000000001,31.220000000000006,30.630000000000003
2019-07-09,36.78,36.05,37.6,36.05,42451.07,37.97,38.799416876695894,38.799416876695894,39.454209484552244,39.861132578704826,40.80438519311477,50.50136736554167,100.37856382349466,-10.463748123503857,-5.937513319977832,-11.368154708114933,42.33948645335588,39.506499999999996,36.67351354664411,44.08975026513222,39.454209484552244,37.117374122167085,-0.9545999999999921,-0.7049399999999956,-3.6569999999999965,39.454209484552244,39.861132578704826,22.524223355759865,38.53872724285292,70.56773501703903,41.66666666666667,-168.27640083150342,37.55500000000001,42.722500000000004,47.89,31.635000000000005,30.8825,30.129999999999995
2019-07-10,36.65,36.78,37.15,36.5,20867.12,37.38,38.40861380820573,38.40861380820573,39.18714191459488,39.65396273491742,40.66817584252084,49.8827941865915,100.57498239849805,-10.383894367919137,-6.756842707825387,-11.310976224565927,42.464571560828134,39.387,36.30942843917187,44.071376126545715,39.18714191459488,36.80364117624889,-1.2645999999999944,-0.6873599999999953,-4.071000000000005,39.18714191459488,39.65396273491742,18.18070586586523,31.752720117190357,58.8967486198406,33.33333333333333,-152.02275220329838,37.425,41.9875,46.55,32.175,31.487499999999997,30.799999999999997
2019-07-11,37.72,37.03,37.85,36.51,46644.73,37.224000000000004,38.28341129762287,38.28341129762287,39.047414113204894,39.52919094556792,40.571514339487365,55.36668285575558,100.67836257309946,-6.910167818361297,-4.572765795964829,-8.557575757575744,42.48495018306095,39.33,36.175049816939044,44.08694136351571,39.047414113204894,36.51426476758417,-1.5354000000000028,-0.7213399999999958,-3.0429999999999993,39.047414113204894,39.52919094556792,20.928487454880624,28.14464256308711,42.57695277950009,41.66666666666667,-101.51143138051391,38.85000000000001,41.24000000000001,43.63000000000001,35.06,33.66,32.25999999999999
2019-07-12,38.86,37.85,38.95,37.52,42421.24,37.35,38.38824560714598,38.38824560714598,39.02956515004252,39.486017336176445,40.51539911524188,64.56611570247988,101.91499299392812,-2.926849577417861,-2.119978170521796,-5.581258795063627,42.477950183060955,39.323,36.168049816939046,43.84681356863939,39.02956515004252,36.316182454736705,-1.7051999999999907,-0.7942999999999948,-1.7530000000000001,39.02956515004252,39.486017336176445,28.77300007540566,28.354095067193292,27.516285050768552,41.66666666666667,-64.75689696350241,41.045,41.447500000000005,41.85000000000001,38.144999999999996,35.647499999999994,33.14999999999999
2019-07-15,38.85,39.3,39.99,38.36,49414.34,37.772,38.472200951301254,38.472200951301254,39.01246370718133,39.44498395964894,40.46079586556181,70.09594882729323,103.11043802423119,-1.1785653722231588,-2.556277825387196,-5.4945723234104475,42.52388099689413,39.365500000000004,36.20711900310588,43.467755632715765,39.01246370718133,36.33114553129117,-1.9291999999999874,-0.927659999999993,-1.5260000000000034,39.01246370718133,39.44498395964894,33.949932539721935,30.219374224702836,22.75825759466464,33.33333333333333,-94.83500305576413,41.97500000000001,42.95250000000001,43.93000000000001,38.035000000000004,35.0725,32.10999999999999
2019-07-16,38.8,38.69,39.8,38.21,29006.3,38.176,38.531800778337384,38.531800778337384,38.99222906840216,39.40337209128449,40.406343542100764,74.65091299678026,103.82209867963867,0.8403361344537743,-3.276066227641952,-5.645847687755844,42.51070112468708,39.397000000000006,36.28329887531293,43.18643321432795,38.99222906840216,36.47542974358309,-2.1285999999999845,-1.1112599999999921,-1.1540000000000035,38.99222906840216,39.40337209128449,37.13750776909732,32.52541873950099,23.30124068030834,33.33333333333333,-91.4503423429759,41.754999999999995,42.8425,43.93000000000001,37.81499999999999,34.96249999999999,32.10999999999999
